date,year,month,station_id,station_name,tmean,tmean_norm,tmean_z,precip_mm,precip_p95,delta_tmean_1d,signals,triggered_parameters,risk_points,severity
2009-01-25,2009,1,24959,Якутск,-25.5,-36.19,1.77,0.0,1.85,9.299999999999997,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2009-01-26,2009,1,24959,Якутск,-26.5,-35.97,1.58,1.6,1.6,-1.0,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2009-01-27,2009,1,30230,Киренск,-17.9,-25.91,0.79,2.4,2.17,14.200000000000003,экстремальные суточные осадки; резкое потепление за сутки,precip_mm ≥ wet-day P95; delta_tmean_1d ≥ 8°C,3,умеренная
2009-01-29,2009,1,24688,Оймякон,-30.8,-44.53,2.18,0.0,1.67,8.099999999999998,аномально тёплый день; резкое потепление за сутки,tmean_z ≥ 2; delta_tmean_1d ≥ 8°C,2,умеренная
2009-02-02,2009,2,30230,Киренск,-19.0,-24.06,0.54,0.8,2.84,11.8,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2009-02-05,2009,2,30230,Киренск,-24.6,-24.23,-0.04,1.4,2.81,9.0,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2009-02-06,2009,2,30230,Киренск,-14.3,-24.27,1.04,2.6,2.81,10.3,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2009-02-08,2009,2,30230,Киренск,-14.9,-23.84,0.95,0.8,2.8,8.499999999999998,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2009-02-10,2009,2,24688,Оймякон,-34.6,-43.52,1.14,0.5,2.38,9.100000000000001,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2009-02-24,2009,2,30230,Киренск,-16.6,-17.78,0.14,3.2,2.09,15.0,экстремальные суточные осадки; резкое потепление за сутки,precip_mm ≥ wet-day P95; delta_tmean_1d ≥ 8°C,3,умеренная
2009-02-24,2009,2,24688,Оймякон,-39.7,-40.65,0.15,0.7,1.66,8.599999999999994,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2009-02-25,2009,2,30230,Киренск,-11.3,-17.35,0.7,2.2,2.0,5.300000000000001,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2009-02-28,2009,2,24688,Оймякон,-39.0,-38.66,-0.05,0.9,1.9,9.799999999999997,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2009-03-01,2009,3,30230,Киренск,-6.6,-16.09,1.09,0.0,2.1,10.500000000000002,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2009-03-01,2009,3,24944,Олёкминск,-13.9,-19.89,0.79,1.2,2.2,11.499999999999998,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2009-03-10,2009,3,30230,Киренск,-8.5,-12.64,0.51,2.1,2.21,8.100000000000001,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2009-03-13,2009,3,30230,Киренск,-9.3,-11.73,0.32,2.6,2.54,7.599999999999998,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2009-03-15,2009,3,24688,Оймякон,-23.0,-29.17,0.83,0.2,1.96,10.5,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2009-03-16,2009,3,24688,Оймякон,-14.6,-28.47,1.84,2.1,1.68,8.4,экстремальные суточные осадки; резкое потепление за сутки,precip_mm ≥ wet-day P95; delta_tmean_1d ≥ 8°C,3,экстремальная
2009-03-17,2009,3,24266,Верхоянск,-22.2,-26.12,0.48,1.3,1.55,10.900000000000002,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2009-03-17,2009,3,24688,Оймякон,-12.5,-27.66,2.01,0.0,1.59,2.0999999999999996,аномально тёплый день,tmean_z ≥ 2,1,умеренная
2009-03-18,2009,3,24688,Оймякон,-10.5,-26.8,2.17,0.0,1.59,2.0,аномально тёплый день,tmean_z ≥ 2,1,умеренная
2009-03-20,2009,3,24266,Верхоянск,-22.1,-23.55,0.17,1.6,1.54,2.8999999999999986,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2009-03-20,2009,3,24688,Оймякон,-8.5,-25.03,2.2,0.0,1.84,8.399999999999999,аномально тёплый день; резкое потепление за сутки,tmean_z ≥ 2; delta_tmean_1d ≥ 8°C,2,умеренная
2009-03-21,2009,3,24688,Оймякон,-8.1,-24.15,2.16,0.0,1.98,0.40000000000000036,аномально тёплый день,tmean_z ≥ 2,1,умеренная
2009-03-21,2009,3,24959,Якутск,-15.5,-14.38,-0.17,0.0,3.76,9.399999999999999,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2009-03-23,2009,3,24688,Оймякон,-8.1,-22.68,2.05,0.0,2.07,0.9000000000000004,аномально тёплый день,tmean_z ≥ 2,1,умеренная
2009-03-25,2009,3,24266,Верхоянск,-17.1,-19.69,0.33,0.0,1.77,8.2,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2009-03-25,2009,3,24959,Якутск,-7.6,-11.89,0.71,2.9,3.78,8.799999999999999,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2009-03-31,2009,3,24266,Верхоянск,-2.3,-16.99,2.2,0.0,2.28,9.0,аномально тёплый день; резкое потепление за сутки,tmean_z ≥ 2; delta_tmean_1d ≥ 8°C,2,умеренная
2009-04-04,2009,4,30230,Киренск,5.2,-3.03,1.77,1.2,3.95,2.8000000000000003,зимняя/весенняя оттепель,month ∈ X–IV; tmean > 0; tmean_z ≥ 1.5,2,умеренная
2009-04-06,2009,4,30230,Киренск,5.7,-2.76,1.77,0.0,3.9,2.0,зимняя/весенняя оттепель,month ∈ X–IV; tmean > 0; tmean_z ≥ 1.5,2,умеренная
2009-04-06,2009,4,24944,Олёкминск,-3.8,-6.22,0.48,7.3,4.87,7.8999999999999995,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2009-04-07,2009,4,24944,Олёкминск,2.0,-6.06,1.58,0.0,4.87,5.8,зимняя/весенняя оттепель,month ∈ X–IV; tmean > 0; tmean_z ≥ 1.5,2,умеренная
2009-04-11,2009,4,24343,Жиганск,-8.6,-9.53,0.16,13.4,9.48,4.0,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2009-04-15,2009,4,30230,Киренск,2.9,-0.71,0.82,0.0,4.91,11.3,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2009-04-17,2009,4,24688,Оймякон,-2.0,-10.75,1.58,0.3,3.69,10.2,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2009-04-18,2009,4,24266,Верхоянск,-4.4,-7.26,0.46,0.6,2.46,10.0,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2009-04-23,2009,4,24343,Жиганск,4.3,-3.31,1.55,0.0,6.56,0.8999999999999999,зимняя/весенняя оттепель,month ∈ X–IV; tmean > 0; tmean_z ≥ 1.5,2,умеренная
2009-04-24,2009,4,24343,Жиганск,4.7,-2.9,1.6,0.0,5.24,0.40000000000000036,зимняя/весенняя оттепель,month ∈ X–IV; tmean > 0; tmean_z ≥ 1.5,2,умеренная
2009-04-24,2009,4,24959,Якутск,7.8,1.02,1.71,0.0,8.86,2.7,зимняя/весенняя оттепель,month ∈ X–IV; tmean > 0; tmean_z ≥ 1.5,2,умеренная
2009-04-25,2009,4,24959,Якутск,9.0,1.42,1.93,0.0,8.5,1.2000000000000002,зимняя/весенняя оттепель,month ∈ X–IV; tmean > 0; tmean_z ≥ 1.5,2,умеренная
2009-04-27,2009,4,24343,Жиганск,4.7,-2.04,1.51,0.0,8.69,1.0,зимняя/весенняя оттепель,month ∈ X–IV; tmean > 0; tmean_z ≥ 1.5,2,умеренная
2009-04-27,2009,4,24944,Олёкминск,8.0,2.51,1.56,0.0,8.52,1.4000000000000004,зимняя/весенняя оттепель,month ∈ X–IV; tmean > 0; tmean_z ≥ 1.5,2,умеренная
2009-04-28,2009,4,24944,Олёкминск,8.6,2.85,1.66,0.0,8.52,0.5999999999999996,зимняя/весенняя оттепель,month ∈ X–IV; tmean > 0; tmean_z ≥ 1.5,2,умеренная
2009-04-29,2009,4,24266,Верхоянск,1.1,-1.38,0.51,3.7,3.7,-3.8000000000000003,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2009-05-07,2009,5,24266,Верхоянск,-1.9,1.08,-0.63,5.0,4.5,-3.2,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2009-05-25,2009,5,24944,Олёкминск,2.6,10.03,-1.85,20.3,15.37,-3.1,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2009-05-29,2009,5,24944,Олёкминск,10.1,12.14,-0.5,15.2,15.1,1.9000000000000004,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2009-06-05,2009,6,24688,Оймякон,19.0,10.88,2.4,0.0,10.61,4.0,аномально тёплый день,tmean_z ≥ 2,1,умеренная
2009-06-06,2009,6,24688,Оймякон,20.5,11.15,2.76,0.0,10.61,1.5,аномально тёплый день,tmean_z ≥ 2,1,умеренная
2009-06-12,2009,6,24688,Оймякон,12.7,12.65,0.02,12.9,11.74,0.5999999999999996,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2009-06-16,2009,6,30230,Киренск,12.4,17.4,-1.61,28.2,18.45,-9.1,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2009-06-16,2009,6,24266,Верхоянск,24.8,15.35,1.92,0.0,10.68,9.3,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2009-06-17,2009,6,24688,Оймякон,20.8,13.73,2.33,0.0,12.05,1.6000000000000014,аномально тёплый день,tmean_z ≥ 2,1,умеренная
2009-06-18,2009,6,24688,Оймякон,20.4,13.9,2.17,0.0,12.15,-0.40000000000000213,аномально тёплый день,tmean_z ≥ 2,1,умеренная
2009-06-19,2009,6,24688,Оймякон,20.3,14.07,2.04,0.0,12.0,-0.09999999999999787,аномально тёплый день,tmean_z ≥ 2,1,умеренная
2009-06-20,2009,6,24688,Оймякон,20.5,14.21,2.03,0.0,11.71,0.1999999999999993,аномально тёплый день,tmean_z ≥ 2,1,умеренная
2009-07-05,2009,7,24343,Жиганск,15.0,16.79,-0.41,37.9,21.8,-0.40000000000000036,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2009-07-14,2009,7,24266,Верхоянск,11.2,17.1,-1.27,21.2,12.84,-5.800000000000001,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,экстремальная
2009-07-24,2009,7,30230,Киренск,20.2,18.44,0.67,23.4,21.16,-1.6000000000000014,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2009-08-08,2009,8,24343,Жиганск,11.6,15.05,-1.08,32.9,22.53,0.40000000000000036,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2009-08-11,2009,8,24959,Якутск,14.9,17.37,-0.85,20.5,11.21,0.7000000000000011,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2009-08-14,2009,8,30230,Киренск,12.6,15.94,-1.15,24.5,16.02,-3.0999999999999996,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2009-09-02,2009,9,24266,Верхоянск,17.3,8.11,2.57,0.0,8.4,3.700000000000001,аномально тёплый день,tmean_z ≥ 2,1,умеренная
2009-09-02,2009,9,24959,Якутск,18.3,11.27,2.02,0.0,14.94,3.200000000000001,аномально тёплый день,tmean_z ≥ 2,1,умеренная
2009-09-04,2009,9,24266,Верхоянск,5.0,7.38,-0.67,13.9,8.56,-9.5,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2009-09-04,2009,9,30230,Киренск,3.6,10.83,-2.02,16.3,9.9,-3.6999999999999997,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,экстремальная
2009-09-05,2009,9,24688,Оймякон,13.0,6.49,2.04,0.3,10.8,2.4000000000000004,аномально тёплый день,tmean_z ≥ 2,1,умеренная
2009-09-09,2009,9,24343,Жиганск,5.2,6.69,-0.47,19.8,12.18,-3.8999999999999995,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,экстремальная
2009-10-01,2009,10,24959,Якутск,6.6,1.29,1.58,2.2,6.09,-1.4000000000000004,зимняя/весенняя оттепель,month ∈ X–IV; tmean > 0; tmean_z ≥ 1.5,2,умеренная
2009-10-04,2009,10,24688,Оймякон,2.4,-5.11,1.68,1.1,5.78,0.7999999999999998,зимняя/весенняя оттепель,month ∈ X–IV; tmean > 0; tmean_z ≥ 1.5,2,умеренная
2009-10-11,2009,10,24944,Олёкминск,5.2,-1.49,1.59,0.0,5.41,1.0,зимняя/весенняя оттепель,month ∈ X–IV; tmean > 0; tmean_z ≥ 1.5,2,умеренная
2009-10-21,2009,10,24688,Оймякон,0.9,-15.83,2.61,0.0,2.79,5.9,аномально тёплый день; зимняя/весенняя оттепель,tmean_z ≥ 2; month ∈ X–IV; tmean > 0; tmean_z ≥ 1.5,3,умеренная
2009-10-22,2009,10,24959,Якутск,-7.0,-8.26,0.27,3.5,3.38,3.5,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2009-10-22,2009,10,24688,Оймякон,-2.6,-16.68,2.18,0.0,2.82,-3.5,аномально тёплый день,tmean_z ≥ 2,1,умеренная
2009-10-27,2009,10,30230,Киренск,-6.6,-4.48,-0.36,1.3,4.76,8.6,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2009-11-02,2009,11,24266,Верхоянск,-31.8,-24.96,-0.83,2.5,2.4,4.099999999999998,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2009-11-02,2009,11,30230,Киренск,-6.4,-7.0,0.09,1.7,5.3,16.299999999999997,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2009-11-05,2009,11,30230,Киренск,-5.4,-8.29,0.39,5.3,4.77,-1.4000000000000004,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2009-11-07,2009,11,24688,Оймякон,-27.1,-29.16,0.27,3.4,3.7,10.100000000000001,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2009-11-13,2009,11,24266,Верхоянск,-29.7,-30.89,0.15,3.1,3.1,9.8,экстремальные суточные осадки; резкое потепление за сутки,precip_mm ≥ wet-day P95; delta_tmean_1d ≥ 8°C,3,умеренная
2009-11-14,2009,11,24266,Верхоянск,-18.3,-31.24,1.67,3.1,3.14,11.399999999999999,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2009-11-14,2009,11,30230,Киренск,-19.1,-14.34,-0.49,1.4,4.1,8.899999999999999,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2009-11-26,2009,11,30230,Киренск,-31.9,-19.72,-1.22,1.2,3.71,8.100000000000001,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
